trip_id,rider_id,zone_name,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type,hour,day_of_week,month,ride_frequency,avg_ride_distance,avg_ride_fare,is_peak_hour,days_since_signup,ride_cancellation_rate,fare_per_km,surge_flag_new
T00778,R0129,Zone_4,0.6325924935128675,0.5324623731566405,0.6688204261971733,Wallet,2023-03-04,0.0,Vivaan Singh,35.0,1,Hyderabad,2022-10-08,158.0,10.0,3.9,4038.0,,48.2,Business,0,5,3,High,0.004003749958942199,0.004233040672134009,0,1302,0.06329113924050633,1.057268989208404,1
T00779,R0193,Zone_1,0.9005468284298476,0.827369143673305,0.9437880459293682,Cash,2023-07-12,1.0,Kavya Singh,33.0,0,Chennai,2022-01-03,389.0,68.0,4.41,4921.0,,30.9,Residential,0,2,7,High,0.0023150304072746724,0.002426190349432823,0,1580,0.17480719794344474,1.0480166229388803,1
T00780,R0047,Zone_4,0.9634675718264637,0.857352523835907,0.9904502693430419,UPI,2024-06-30,0.0,Reyansh Iyer,51.0,0,Bengaluru,2021-10-07,69.0,3.0,4.86,4038.0,,48.2,Business,0,6,6,Medium,0.013963298142412517,0.014354351729609303,0,1668,0.043478260869565216,1.028005818053042,1
T00781,R0105,Zone_8,0.8895304469879353,0.8203988231719468,0.8172757424295635,Cash,2024-03-09,1.0,Diya Das,31.0,0,Jaipur,2020-09-28,346.0,9.0,3.69,4516.0,,31.0,Business,0,5,3,High,0.0025708972456298705,0.0023620686197386226,0,2042,0.02601156069364162,0.9187720838527388,0
T00782,R0032,Zone_2,0.8574880304321507,0.8056809702275796,0.9206051388506512,Cash,2024-05-01,0.0,Kavya Reddy,18.0,0,Mumbai,2023-09-20,213.0,24.0,4.0,6371.0,,58.4,Residential,0,2,5,High,0.004025765401089909,0.004322089853758926,0,955,0.11267605633802817,1.0736069847956842,1
T00783,R0076,Zone_8,0.9036480843388341,0.7916912497108979,0.8791497498238726,Wallet,2023-09-03,0.0,Reyansh Reddy,40.0,1,Bengaluru,2022-01-02,137.0,13.0,3.34,4516.0,,31.0,Business,0,6,9,Medium,0.006595971418531636,0.0064171514585684136,0,1581,0.0948905109489051,0.9728895186748655,0
T00784,R0173,Zone_1,0.8994932575853516,0.8849226080304927,0.8703869419122938,Credit Card,2023-07-28,0.0,Saanvi Ghosh,26.0,2,Mumbai,2020-01-15,389.0,55.0,4.28,4921.0,,30.9,Residential,0,4,7,High,0.0023123219989340657,0.0022374985653272335,0,2299,0.14138817480719795,0.9676414298521899,0
T00785,R0290,Zone_9,0.7516347533791293,0.6637707682673886,0.7879402517023117,Wallet,2023-12-02,0.0,Saanvi Kumar,34.0,2,Chennai,2020-05-06,169.0,4.0,4.28,11037.0,,56.1,Mixed,0,5,12,High,0.004447542919403132,0.004662368353268117,0,2187,0.023668639053254437,1.0483020485148717,1
T00786,R0035,Zone_1,0.8959588153532785,0.8172238135484049,0.8988754685731025,Credit Card,2023-12-14,1.0,Reyansh Das,39.0,1,Kolkata,2022-03-20,392.0,41.0,3.49,4921.0,,30.9,Residential,0,3,12,High,0.002285609222839996,0.0022930496647273024,0,1504,0.10459183673469388,1.00325534295756,1
T00787,R0183,Zone_7,0.9221923415892066,0.887937589625791,0.9007305293416137,Wallet,2024-01-25,1.0,Arjun Patel,43.0,2,Jaipur,2022-08-27,406.0,66.0,3.79,11070.0,,45.2,Industrial,0,3,1,High,0.0022714097083477995,0.0022185481018266347,0,1344,0.1625615763546798,0.9767274013460056,0
T00788,R0139,Zone_1,0.8481996928478194,0.7984189945827935,0.9131177915140637,Cash,2023-05-24,0.0,Diya Gupta,44.0,2,Kolkata,2023-10-09,155.0,7.0,4.39,4921.0,,30.9,Residential,0,2,5,High,0.005472256082889157,0.005891082525897185,0,936,0.04516129032258064,1.076536338333586,1
T00789,R0045,Zone_8,0.9420631728291385,0.9136900193302178,0.9487964716247242,Cash,2024-02-26,1.0,Saanvi Iyer,34.0,2,Ahmedabad,2023-07-12,100.0,16.0,4.88,4516.0,,31.0,Business,0,0,2,Medium,0.009420631728291386,0.009487964716247242,0,1025,0.16,1.0071473962572646,1
T00790,R0062,Zone_10,0.8628183453562732,0.782930961056966,0.9035472853473808,Credit Card,2024-01-24,1.0,Kavya Sharma,38.0,1,Jaipur,2019-05-13,57.0,3.0,3.58,2440.0,,35.4,Industrial,0,2,1,Medium,0.015137163953618828,0.015851706760480366,0,2546,0.05263157894736842,1.0472045364013325,1
T00791,R0164,Zone_2,0.9307654594798038,0.8549619825664436,0.9810370169693864,UPI,2024-01-06,0.0,Aadhya Ghosh,37.0,2,Ahmedabad,2022-07-06,249.0,23.0,4.02,6371.0,,58.4,Residential,0,5,1,High,0.003738013893493188,0.003939907698672234,0,1396,0.09236947791164658,1.0540109830866295,1
T00792,R0105,Zone_2,0.9919695857500076,0.9806647974177506,0.9795301192434632,Cash,2023-07-05,1.0,Diya Das,31.0,0,Jaipur,2020-09-28,346.0,9.0,3.69,6371.0,,58.4,Residential,0,2,7,High,0.0028669641206647617,0.0028310119053279285,0,2042,0.02601156069364162,0.987459830739529,1
T00793,R0161,Zone_7,0.866108320086148,0.7945471016506902,0.8392436569797311,Wallet,2023-12-13,1.0,Aarav Nair,32.0,2,Surat,2019-03-27,332.0,50.0,4.91,11070.0,,45.2,Industrial,0,2,12,High,0.002608760000259482,0.002527842340300395,0,2593,0.15060240963855423,0.9689823287879918,0
T00794,R0209,Zone_7,0.5895828629081532,0.5679935678847962,0.6786200310585974,UPI,2023-01-20,1.0,Vivaan Sharma,31.0,2,Surat,2020-06-11,109.0,20.0,3.77,11070.0,,45.2,Industrial,0,4,1,Medium,0.005409017090900488,0.006225871844574288,0,2151,0.1834862385321101,1.1510172254859359,1
T00795,R0296,Zone_4,0.8389105432987185,0.759955389341871,0.8105588380066394,Cash,2023-01-14,0.0,Reyansh Patel,37.0,2,Hyderabad,2021-02-20,390.0,58.0,3.97,4038.0,,48.2,Business,0,5,1,High,0.002151052675124919,0.002078355994888819,0,1897,0.14871794871794872,0.9662041375942231,0
T00796,R0172,Zone_1,0.3674170182793288,0.40369729752123423,0.4630227071889936,Wallet,2024-01-12,0.0,Reyansh Reddy,31.0,2,Pune,2019-12-24,168.0,14.0,3.72,4921.0,,30.9,Residential,0,4,1,High,0.0021870060611864812,0.0027560875427916284,0,2321,0.08333333333333333,1.2602102900878165,1
T00797,R0258,Zone_7,0.9217015571182082,0.8292074920764365,0.9526262947339917,Cash,2023-10-18,0.0,Vivaan Nair,32.0,0,Jaipur,2020-01-29,313.0,39.0,3.76,11070.0,,45.2,Industrial,0,2,10,High,0.002944733409323349,0.0030435344879680246,0,2285,0.12460063897763578,1.0335517905735918,1
T00798,R0259,Zone_1,0.9575326502113405,0.9187914921778365,1.0,Credit Card,2024-04-08,0.0,Aadhya Das,32.0,1,Jaipur,2019-06-25,150.0,27.0,3.52,4921.0,,30.9,Residential,0,0,4,Medium,0.006383551001408937,0.006666666666666667,0,2503,0.18,1.0443508112013584,1
T00799,R0154,Zone_3,0.926743293587061,0.7995642811989109,0.9580258960100316,Wallet,2023-12-15,0.0,Kavya Patel,18.0,2,Kolkata,2019-03-25,466.0,79.0,4.68,12971.0,,38.0,Business,0,4,12,High,0.001988719514135324,0.0020558495622532867,0,2595,0.16952789699570817,1.0337554127873836,1
T00800,R0175,Zone_7,0.9020345889566989,0.8886244987838029,0.9339103347569394,Wallet,2024-01-11,0.0,Diya Patel,35.0,1,Chennai,2022-08-18,98.0,8.0,3.48,11070.0,,45.2,Industrial,0,3,1,Medium,0.009204434581190805,0.009529697293438158,0,1353,0.08163265306122448,1.0353376092119797,1
T00801,R0059,Zone_10,0.792263234015413,0.6485796970650438,0.8595516773521733,Cash,2024-04-09,1.0,Aarav Sharma,43.0,1,Delhi,2021-08-02,357.0,11.0,3.27,2440.0,,35.4,Industrial,0,1,4,High,0.0022192247451412127,0.0024077077796979644,0,1734,0.03081232492997199,1.0849319272279285,1
T00802,R0292,Zone_9,0.9683654804329448,0.9980180066279083,0.9199881453528049,Wallet,2024-01-11,0.0,Diya Patel,37.0,0,Jaipur,2020-06-28,141.0,19.0,4.39,11037.0,,56.1,Mixed,0,3,1,Medium,0.006867840286758474,0.006524738619523439,0,2134,0.1347517730496454,0.9500422763329905,0
T00803,R0282,Zone_2,0.9300869819763953,0.8298360011495719,0.8607811430241283,Wallet,2024-01-15,1.0,Reyansh Kumar,22.0,2,Bengaluru,2022-05-02,319.0,3.0,4.47,6371.0,,58.4,Residential,0,0,1,High,0.0029156331723397973,0.0026983734891038507,0,1461,0.009404388714733543,0.9254845618793686,0
T00804,R0260,Zone_4,0.8993419195253134,0.821111532999231,0.9311451128082232,UPI,2024-07-16,0.0,Reyansh Das,55.0,2,Mumbai,2019-07-17,63.0,3.0,4.24,4038.0,,48.2,Business,0,1,7,Medium,0.014275268563893863,0.014780081155686083,0,2481,0.047619047619047616,1.0353627386786286,1
T00805,R0207,Zone_9,0.893111820344339,0.8723172175907634,0.9433281906768594,Wallet,2023-08-14,0.0,Ishaan Iyer,31.0,1,Mumbai,2023-12-06,47.0,3.0,3.93,11037.0,,56.1,Mixed,0,0,8,Low,0.01900237915626253,0.02007081256759275,0,878,0.06382978723404255,1.0562262968517866,1
T00806,R0194,Zone_7,0.8854886703755207,0.8250209093082519,0.928181829909808,UPI,2023-03-03,0.0,Arjun Iyer,30.0,2,Jaipur,2023-02-10,10.0,2.0,4.06,11070.0,,45.2,Industrial,0,4,3,Low,0.08854886703755208,0.0928181829909808,0,1177,0.2,1.04821423578032,1
T00807,R0155,Zone_7,0.9113742497101299,0.7935098086897104,0.8773820327343914,UPI,2023-08-25,1.0,Meera Reddy,23.0,1,Hyderabad,2019-02-10,353.0,8.0,3.14,11070.0,,45.2,Industrial,0,4,8,High,0.00258179674138847,0.002485501509162582,0,2638,0.0226628895184136,0.9627022411632213,0
T00808,R0154,Zone_7,0.7976067779615008,0.7092864217860385,0.8176725469681333,Wallet,2024-01-19,1.0,Kavya Patel,18.0,2,Kolkata,2019-03-25,466.0,79.0,4.68,11070.0,,45.2,Industrial,0,4,1,High,0.0017116025278143794,0.0017546621179573675,0,2595,0.16952789699570817,1.0251574705244055,1
T00809,R0011,Zone_4,0.966420748382322,0.894761375068196,0.8976305033505275,Credit Card,2023-06-22,1.0,Vivaan Nair,26.0,1,Chennai,2020-04-14,208.0,34.0,4.0,4038.0,,48.2,Business,0,3,6,High,0.004646253597991932,0.004315531266108306,0,2209,0.16346153846153846,0.9288195693780981,0
T00810,R0026,Zone_8,0.8888668086558826,0.8349698975322044,0.8161141690377327,Cash,2023-06-25,0.0,Aarav Kumar,26.0,0,Surat,2020-04-17,44.0,5.0,3.17,4516.0,,31.0,Business,0,6,6,Low,0.020201518378542786,0.018548049296312107,0,2206,0.11363636363636363,0.9181512472851087,0
T00811,R0191,Zone_8,0.9209610488086097,0.8777333395115077,0.92409132537087,Wallet,2024-06-15,0.0,Meera Gupta,33.0,2,Surat,2020-08-14,87.0,6.0,4.56,4516.0,,31.0,Business,0,5,6,Medium,0.010585759181708157,0.010621739372078966,0,2087,0.06896551724137931,1.0033989239461427,1
T00812,R0262,Zone_7,0.8258101065025938,0.6863731461470641,0.7882357280513511,UPI,2023-04-17,0.0,Meera Singh,30.0,1,Ahmedabad,2019-04-21,6.0,0.0,3.35,11070.0,,45.2,Industrial,0,0,4,Low,0.1376350177504323,0.13137262134189184,0,2568,0.0,0.9544999774701538,0
T00813,R0002,Zone_10,0.9059531387283399,0.8532170849151548,0.8989206432283502,Credit Card,2024-02-19,1.0,Ishaan Nair,39.0,0,Mumbai,2019-11-23,70.0,5.0,4.12,2440.0,,35.4,Industrial,0,0,2,Medium,0.012942187696119142,0.012841723474690717,0,2352,0.07142857142857142,0.9922374621828001,1
T00814,R0040,Zone_2,0.730870561216564,0.6572445908849109,0.7915750224863575,Wallet,2023-06-28,1.0,Aarav Gupta,34.0,2,Surat,2023-05-05,485.0,36.0,4.41,6371.0,,58.4,Residential,0,2,6,High,0.001506949610755802,0.0016321134484254794,0,1093,0.07422680412371134,1.0830577457775128,1
T00815,R0246,Zone_7,0.6622426978111475,0.5813866798975975,0.5782096515717097,Cash,2024-04-06,1.0,Vivaan Das,29.0,2,Mumbai,2021-03-31,240.0,34.0,4.79,11070.0,,45.2,Industrial,0,5,4,High,0.0027593445742131145,0.0024092068815487902,0,1858,0.14166666666666666,0.873108383803725,0
T00816,R0199,Zone_1,0.8724243058664223,0.8076097700478008,0.9317213209065984,Cash,2023-01-18,1.0,Aarav Das,29.0,1,Ahmedabad,2021-08-03,344.0,27.0,3.91,4921.0,,30.9,Residential,0,2,1,High,0.0025361171682163437,0.002708492211937786,0,1733,0.07848837209302326,1.0679680914910858,1
T00817,R0246,Zone_5,0.5439591016910761,0.5097135301008843,0.6135468056339171,Wallet,2024-06-13,1.0,Vivaan Das,29.0,2,Mumbai,2021-03-31,240.0,34.0,4.79,2590.0,,43.9,Business,0,3,6,High,0.00226649625704615,0.0025564450234746546,0,1858,0.14166666666666666,1.1279281911572114,1
T00819,R0276,Zone_1,0.24348494056434022,0.3125903239944083,0.16192236604752996,Credit Card,2024-08-18,0.0,Aadhya Ghosh,26.0,2,Chennai,2022-11-07,196.0,1.0,3.63,4921.0,,30.9,Residential,0,6,8,High,0.0012422701049201032,0.0008261345206506631,0,1272,0.00510204081632653,0.6650200446575152,0
T00820,R0170,Zone_9,0.903938900769926,0.8950199300723348,0.9539368415029039,Cash,2023-03-01,1.0,Saanvi Kumar,29.0,2,Bengaluru,2020-05-20,28.0,3.0,3.68,11037.0,,56.1,Mixed,0,2,3,Low,0.0322835321703545,0.034069172910818,0,2173,0.10714285714285714,1.0553111949163736,1
T00822,R0137,Zone_3,0.913388598004307,0.9084773228521864,0.9376844406743972,UPI,2023-10-09,1.0,Arjun Gupta,27.0,1,Bengaluru,2021-08-10,166.0,32.0,3.14,12971.0,,38.0,Business,0,0,10,High,0.005502340951833175,0.0056487014498457664,0,1726,0.1927710843373494,1.02659967808135,1
T00823,R0051,Zone_2,0.8421677360881585,0.794780659964237,0.9083205984144891,Wallet,2023-03-21,1.0,Aarav Nair,21.0,1,Kolkata,2020-04-05,213.0,14.0,4.02,6371.0,,58.4,Residential,0,1,3,High,0.003953839136564124,0.0042644159549976015,0,2218,0.06572769953051644,1.0785506966030407,1
T00824,R0103,Zone_3,0.8080188798883793,0.728001001609414,0.8413550433588834,UPI,2023-10-13,1.0,Ishaan Gupta,37.0,2,Surat,2022-11-24,175.0,14.0,3.07,12971.0,,38.0,Business,0,4,10,High,0.00461725074221931,0.004807743104907905,0,1255,0.08,1.0412566640461536,1
T00825,R0173,Zone_9,0.9254462267822702,0.861887098465013,0.9527520893581577,Cash,2024-04-20,1.0,Saanvi Ghosh,26.0,2,Mumbai,2020-01-15,389.0,55.0,4.28,11037.0,,56.1,Mixed,0,5,4,High,0.0023790391433991523,0.0024492341628744416,0,2299,0.14138817480719795,1.0295056177070694,1
T00826,R0274,Zone_6,0.7605601918928535,0.7062421647024548,0.7292504904996697,Cash,2024-01-02,1.0,Reyansh Nair,27.0,0,Surat,2019-03-18,31.0,5.0,3.04,14627.0,,37.6,Mixed,0,1,1,Low,0.024534199738479145,0.02352420937095709,0,2602,0.16129032258064516,0.9588333681844938,0
T00827,R0123,Zone_8,0.8636494590938925,0.7770117944952469,0.9214615789656184,Cash,2023-03-29,1.0,Meera Ghosh,32.0,1,Bengaluru,2023-06-24,156.0,26.0,3.31,4516.0,,31.0,Business,0,2,3,High,0.0055362144813711055,0.0059068049933693485,0,1043,0.16666666666666666,1.0669393343132296,1
T00828,R0217,Zone_1,0.9265086646698637,0.9084569742902845,0.9506817172777561,Wallet,2024-01-04,0.0,Kavya Iyer,39.0,2,Jaipur,2023-03-03,104.0,5.0,3.52,4921.0,,30.9,Residential,0,3,1,Medium,0.008908737160287152,0.009141170358439962,0,1156,0.04807692307692308,1.0260904765704548,1
T00829,R0219,Zone_8,0.84241477644836,0.7446974364157251,0.7722423945063623,Credit Card,2024-03-19,1.0,Vivaan Sharma,25.0,0,Pune,2021-04-13,498.0,83.0,4.15,4516.0,,31.0,Business,0,1,3,High,0.0016915959366432933,0.0015506875391694023,0,1845,0.16666666666666666,0.9167009127761907,0
T00830,R0211,Zone_4,0.8834122776322096,0.7366210765513526,0.787392981445341,UPI,2024-03-29,0.0,Arjun Reddy,36.0,0,Mumbai,2021-04-04,435.0,17.0,3.63,4038.0,,48.2,Business,0,4,3,High,0.0020308328221430106,0.0018100988079203242,0,1854,0.03908045977011494,0.8913086238237179,0
T00831,R0095,Zone_2,0.8429073797517428,0.7303459559634351,0.8431086838933881,UPI,2023-12-06,0.0,Kavya Iyer,29.0,0,Chennai,2020-10-07,481.0,77.0,4.26,6371.0,,58.4,Residential,0,2,12,High,0.001752406194910068,0.0017528247066390605,0,2033,0.1600831600831601,1.000238821187809,1
T00832,R0263,Zone_5,0.7156684195770511,0.6435239176671493,0.617074253180974,Cash,2024-06-23,0.0,Ishaan Das,31.0,2,Chennai,2020-12-30,297.0,21.0,3.84,2590.0,,43.9,Business,0,6,6,High,0.002409657978373909,0.0020776910881514276,0,1949,0.0707070707070707,0.8622348510860033,0
T00833,R0100,Zone_8,0.9522174167713824,0.9560484732530035,0.9643037741622169,UPI,2023-11-23,0.0,Ishaan Gupta,28.0,1,Delhi,2021-05-24,383.0,60.0,3.79,4516.0,,31.0,Business,0,3,11,High,0.002486207354494471,0.0025177644234000442,0,1804,0.1566579634464752,1.0126928547808072,1
T00834,R0196,Zone_6,0.9610874617964638,0.9870121851352864,1.0,Cash,2023-11-17,1.0,Vivaan Das,18.0,1,Hyderabad,2019-06-24,51.0,9.0,4.93,14627.0,,37.6,Mixed,0,4,11,Medium,0.018844852192087525,0.0196078431372549,0,2504,0.17647058823529413,1.0404880302265114,1
T00835,R0175,Zone_10,0.8414236393441571,0.7674829547338518,0.8257420898227918,UPI,2023-10-25,1.0,Diya Patel,35.0,1,Chennai,2022-08-18,98.0,8.0,3.48,2440.0,,35.4,Industrial,0,2,10,Medium,0.008585955503511808,0.008425939692069305,0,1353,0.08163265306122448,0.981363074689002,0
T00836,R0074,Zone_3,0.8474913253116714,0.811572971531792,0.8842534156500651,Wallet,2023-11-20,1.0,Vivaan Ghosh,23.0,1,Kolkata,2023-09-11,199.0,22.0,4.89,12971.0,,38.0,Business,0,0,11,High,0.00425875037845061,0.004443484500754096,0,964,0.11055276381909548,1.0433775417404705,1
T00837,R0249,Zone_5,0.8574880304321507,0.7159668694236837,0.9173240369605501,Cash,2024-01-27,1.0,Diya Nair,20.0,1,Mumbai,2023-03-24,396.0,48.0,4.49,2590.0,,43.9,Business,0,5,1,High,0.002165373814222603,0.00231647484080947,0,1135,0.12121212121212122,1.0697805734947037,1
T00838,R0064,Zone_5,0.9170498619093729,0.8244081131266763,0.8375092150600998,Wallet,2023-05-21,1.0,Ishaan Nair,21.0,0,Bengaluru,2023-09-30,214.0,2.0,4.21,2590.0,,43.9,Business,0,6,5,High,0.004285279728548471,0.003913594462897662,0,945,0.009345794392523364,0.913264643338299,0
T00839,R0017,Zone_1,0.7341744292439227,0.6956740275015884,0.7051460511711609,UPI,2024-03-16,1.0,Meera Das,49.0,0,Mumbai,2023-03-18,288.0,21.0,3.83,4921.0,,30.9,Residential,0,5,3,High,0.002549216768208065,0.002448423788788753,0,1141,0.07291666666666667,0.9604611970718508,0
T00840,R0165,Zone_7,0.8669166787368595,0.7993683641155288,0.8088895140463483,Cash,2023-11-18,1.0,Meera Reddy,37.0,0,Kolkata,2021-12-09,34.0,5.0,3.27,11070.0,,45.2,Industrial,0,5,11,Low,0.025497549374613515,0.023790868060186716,0,1605,0.14705882352941177,0.9330648883407577,0
T00841,R0057,Zone_8,0.897663327206971,0.8692129676486052,0.9171711175652049,UPI,2024-05-28,0.0,Aadhya Reddy,39.0,1,Bengaluru,2023-06-04,407.0,11.0,3.66,4516.0,,31.0,Business,0,1,5,High,0.002205561000508528,0.0022534916893493977,0,1063,0.02702702702702703,1.0217317448167693,1
T00842,R0286,Zone_10,0.9235302585727758,0.8819822693969671,0.9675845745370055,Cash,2023-08-18,1.0,Ishaan Nair,26.0,1,Pune,2023-02-15,29.0,0.0,4.48,2440.0,,35.4,Industrial,0,4,8,Low,0.03184587098526813,0.03336498532886226,0,1172,0.0,1.0477020818270875,1
T00843,R0024,Zone_10,0.8277668186109812,0.7003280232232659,0.7394889589579672,UPI,2023-08-07,1.0,Meera Kumar,41.0,2,Chennai,2019-07-10,140.0,16.0,3.49,2440.0,,35.4,Industrial,0,0,8,Medium,0.0059126201329355805,0.005282063992556908,0,2488,0.11428571428571428,0.8933541938765471,0
T00844,R0195,Zone_9,0.9080705352829452,0.8519255915301399,0.8940840034887982,UPI,2023-09-04,1.0,Aadhya Reddy,33.0,1,Kolkata,2021-05-27,72.0,10.0,4.97,11037.0,,56.1,Mixed,0,0,9,Medium,0.012612090767818683,0.012417833381788864,0,1801,0.1388888888888889,0.9845975271185415,0
T00845,R0121,Zone_2,0.903938900769926,0.8710804764002271,0.9067495447476887,Credit Card,2023-09-18,0.0,Diya Iyer,29.0,1,Pune,2023-07-13,378.0,10.0,4.17,6371.0,,58.4,Residential,0,0,9,High,0.0023913727533595927,0.0023988083194383296,0,1024,0.026455026455026454,1.0031093295966893,1
T00846,R0069,Zone_8,0.9435645860860129,0.8472945646153983,0.9377602045502159,Cash,2024-01-31,0.0,Diya Singh,22.0,1,Ahmedabad,2023-02-01,16.0,1.0,4.56,4516.0,,31.0,Business,0,2,1,Low,0.058972786630375806,0.058610012784388495,0,1186,0.0625,0.9938484533847608,1
T00847,R0287,Zone_8,0.8121530745922326,0.7524812986588794,0.8418882541154418,Wallet,2024-06-29,1.0,Saanvi Singh,18.0,2,Delhi,2021-12-17,320.0,34.0,3.33,4516.0,,31.0,Business,0,5,6,High,0.002537978358100727,0.0026309007941107557,0,1597,0.10625,1.0366127771395048,1
T00848,R0234,Zone_10,0.8133993775955757,0.682182826221767,0.7856214149792732,Wallet,2023-12-05,0.0,Saanvi Nair,32.0,2,Pune,2022-12-01,183.0,31.0,3.98,2440.0,,35.4,Industrial,0,1,12,High,0.004444805342052326,0.00429301319660805,0,1248,0.16939890710382513,0.9658495403593562,0
T00849,R0218,Zone_3,0.9527621406591767,0.9277432940870786,0.965536323759536,Credit Card,2023-06-25,0.0,Arjun Reddy,34.0,2,Delhi,2019-01-11,160.0,16.0,3.87,12971.0,,38.0,Business,0,6,6,High,0.0059547633791198545,0.0060346020234971,0,2668,0.1,1.013407525924069,1
T00850,R0078,Zone_3,0.1433453742582177,0.17534748788166132,0.0,UPI,2023-07-17,0.0,Saanvi Sharma,30.0,2,Jaipur,2023-01-02,97.0,9.0,3.62,12971.0,,38.0,Business,0,0,7,Medium,0.0014777873634867803,0.0,0,1216,0.09278350515463918,0.0,0
T00851,R0151,Zone_9,0.9704218621462921,0.9124925319933328,1.0,UPI,2023-05-03,1.0,Meera Reddy,34.0,1,Hyderabad,2023-02-25,394.0,56.0,5.0,11037.0,,56.1,Mixed,0,2,5,High,0.002462999650117493,0.0025380710659898475,0,1162,0.14213197969543148,1.0304796697266172,1
T00852,R0237,Zone_10,1.0,0.9412354875230995,0.9957786656525252,Credit Card,2023-02-28,1.0,Aadhya Nair,40.0,1,Chennai,2022-12-13,36.0,3.0,3.71,2440.0,,35.4,Industrial,0,1,2,Low,0.027777777777777776,0.02766051849034792,0,1236,0.08333333333333333,0.9957786656525252,1
T00853,R0014,Zone_9,0.9131222001159424,0.8410251699067967,0.9275374814345868,UPI,2024-05-09,1.0,Aarav Das,26.0,0,Ahmedabad,2021-06-08,325.0,53.0,3.0,11037.0,,56.1,Mixed,0,3,5,High,0.002809606769587515,0.00285396148133719,0,1789,0.16307692307692306,1.0157868041285318,1
T00854,R0198,Zone_1,0.9334354238684337,0.844074118323019,0.8964638692430056,Cash,2023-05-08,1.0,Vivaan Kumar,31.0,2,Mumbai,2021-12-10,202.0,23.0,3.85,4921.0,,30.9,Residential,0,0,5,High,0.004620967444893236,0.004437939946747552,0,1604,0.11386138613861387,0.9603919524800044,0
T00855,R0121,Zone_2,0.3384055248241161,0.3959147815283055,0.1530057369585447,UPI,2023-03-18,1.0,Diya Iyer,29.0,1,Pune,2023-07-13,378.0,10.0,4.17,6371.0,,58.4,Residential,0,5,3,High,0.0008952527111749103,0.0004047770819009119,0,1024,0.026455026455026454,0.4521372310279755,0
T00856,R0047,Zone_10,0.7828640754742038,0.6612229468360306,0.7820994850855416,Cash,2023-09-16,0.0,Reyansh Iyer,51.0,0,Bengaluru,2021-10-07,69.0,3.0,4.86,2440.0,,35.4,Industrial,0,5,9,Medium,0.011345856166292809,0.01133477514616727,0,1668,0.043478260869565216,0.9990233420939656,1
T00857,R0070,Zone_8,0.9460178910717522,0.9288859458080967,0.9250984663585434,Wallet,2023-01-31,1.0,Meera Reddy,33.0,1,Bengaluru,2023-01-03,310.0,6.0,3.54,4516.0,,31.0,Business,0,1,1,High,0.0030516706163604907,0.0029841886011565916,0,1215,0.01935483870967742,0.9778868614318605,0
T00858,R0051,Zone_1,0.905094460181723,0.8693571551406611,0.9388776823589863,UPI,2023-11-03,0.0,Aarav Nair,21.0,1,Kolkata,2020-04-05,213.0,14.0,4.02,4921.0,,30.9,Residential,0,4,11,High,0.004249269766111376,0.004407876442999935,0,2218,0.06572769953051644,1.0373256313716475,1
T00859,R0077,Zone_10,0.8570511524064052,0.7536511832468176,0.9017655038096958,Credit Card,2024-04-29,0.0,Reyansh Das,28.0,1,Mumbai,2019-09-07,406.0,72.0,3.79,2440.0,,35.4,Industrial,0,0,4,High,0.0021109634295724267,0.002221097300023881,0,2429,0.17733990147783252,1.0521723251613895,1
T00860,R0173,Zone_2,0.8953324274752038,0.827484477906568,0.9520940755766083,Wallet,2023-12-10,1.0,Saanvi Ghosh,26.0,2,Mumbai,2020-01-15,389.0,55.0,4.28,6371.0,,58.4,Residential,0,6,12,High,0.002301625777571218,0.0024475426107367824,0,2299,0.14138817480719795,1.0633972883808864,1
T00861,R0174,Zone_4,0.914973164840572,0.8184871878509393,0.8764162387524899,UPI,2024-01-14,0.0,Aadhya Patel,32.0,1,Kolkata,2019-02-07,320.0,7.0,3.8,4038.0,,48.2,Business,0,6,1,High,0.0028592911401267877,0.002738800746101531,0,2641,0.021875,0.9578600470814896,0
T00862,R0007,Zone_3,0.8441303496467665,0.7622875240921266,0.861146230947844,Cash,2023-06-30,1.0,Ishaan Ghosh,18.0,0,Mumbai,2021-03-26,458.0,82.0,4.03,12971.0,,38.0,Business,0,4,6,High,0.001843079366040975,0.0018802319453009694,0,1863,0.17903930131004367,1.0201578835640703,1
T00863,R0026,Zone_7,0.8728079380844018,0.8033506545427926,0.8562569813383671,Cash,2023-12-21,0.0,Aarav Kumar,26.0,0,Surat,2020-04-17,44.0,5.0,3.17,11070.0,,45.2,Industrial,0,3,12,Low,0.01983654404737277,0.019460385939508343,0,2206,0.11363636363636363,0.9810371147833967,0
T00864,R0074,Zone_9,0.8720394040185542,0.8340755851898082,0.8392436569797311,UPI,2023-07-01,1.0,Vivaan Ghosh,23.0,1,Kolkata,2023-09-11,199.0,22.0,4.89,11037.0,,56.1,Mixed,0,5,7,High,0.004382107557882182,0.004217304808943372,0,964,0.11055276381909548,0.9623918977884568,0
